account_id,customer_id,iban,currency,opened_date
ACC_000008432,CUST_004224,GB20OCZX33183733297884,GBP,2023-04-15
ACC_000008433,CUST_004224,GB80XPEO50794678588873,GBP,2024-02-28
ACC_000008434,CUST_004224,GB56VMLV60374955781260,GBP,2023-04-11
ACC_000008435,CUST_004225,GB31WWQN51090989435126,GBP,2023-03-17
ACC_000008436,CUST_004225,GB05SCXF00772788156374,GBP,2023-03-14
ACC_000008437,CUST_004226,GB88UAJZ15332986594555,GBP,2023-09-11
ACC_000008438,CUST_004227,GB14MIXX15918905477447,GBP,2021-12-24
ACC_000008439,CUST_004227,GB06QVOS11418726397633,GBP,2025-08-06
ACC_000008440,CUST_004227,GB70RSIV06921874839700,GBP,2024-02-06
ACC_000008441,CUST_004228,GB04ONQM59631521642740,GBP,2024-11-01
ACC_000008442,CUST_004228,GB22GJIN57325280849863,GBP,2025-04-25
ACC_000008443,CUST_004228,GB88VPBL72633415239661,GBP,2022-01-17
ACC_000008444,CUST_004229,GB06MPNU31802071360043,GBP,2024-12-16
ACC_000008445,CUST_004229,GB64CMOF76309995793874,GBP,2021-03-28
ACC_000008446,CUST_004229,GB10ZTEA89267062502887,GBP,2025-08-25
ACC_000008447,CUST_004230,GB67CACA32475122105499,GBP,2025-01-15
ACC_000008448,CUST_004231,GB42EWLX10309869586253,GBP,2022-05-15
ACC_000008449,CUST_004231,GB52WUUT10534713789315,GBP,2021-10-24
ACC_000008450,CUST_004232,GB84VUUL42211186294964,GBP,2025-03-30
ACC_000008451,CUST_004233,GB89VKZR94825510348272,GBP,2024-02-29
ACC_000008452,CUST_004234,GB05XQMZ43802714361278,GBP,2025-01-11
ACC_000008453,CUST_004234,GB12IXST48269485184059,GBP,2023-10-13
ACC_000008454,CUST_004234,GB51TZBC30091750917157,GBP,2022-07-23
ACC_000008455,CUST_004235,GB04KIAP35366462841674,GBP,2021-12-01
ACC_000008456,CUST_004235,GB28FIWM70558461955923,GBP,2023-05-13
ACC_000008457,CUST_004235,GB23GPYU94083921635356,GBP,2021-04-13
ACC_000008458,CUST_004236,GB95DFTP83959056778178,GBP,2023-09-03
ACC_000008459,CUST_004237,GB74BATR04949720178165,GBP,2022-12-06
ACC_000008460,CUST_004237,GB48MVLO09827909764977,GBP,2021-04-24
ACC_000008461,CUST_004237,GB46NCSA26427330757104,GBP,2023-08-02
ACC_000008462,CUST_004238,GB81RNQV24278323007237,GBP,2022-03-29
ACC_000008463,CUST_004239,GB29LBHV69380988433346,GBP,2022-08-22
ACC_000008464,CUST_004239,GB60FLJU83522257599734,GBP,2021-12-23
ACC_000008465,CUST_004239,GB74KJLD00738419838593,GBP,2022-06-15
ACC_000008466,CUST_004240,GB30OILK16339228851011,GBP,2021-12-17
ACC_000008467,CUST_004240,GB67UAQB54166628213371,GBP,2023-09-28
ACC_000008468,CUST_004241,GB51QTYQ22037872279237,GBP,2025-03-03
ACC_000008469,CUST_004241,GB93XRKG15133996047856,GBP,2022-06-29
ACC_000008470,CUST_004242,GB35EUDA77793393645629,GBP,2025-03-18
ACC_000008471,CUST_004242,GB96FUQB59459986362327,GBP,2021-01-30
ACC_000008472,CUST_004243,GB72RDBO27453201371892,GBP,2023-04-16
ACC_000008473,CUST_004243,GB48IQCA04972576909647,GBP,2025-08-09
ACC_000008474,CUST_004243,GB11ULDD40757871101039,GBP,2023-05-19
ACC_000008475,CUST_004244,GB71FKJN49447682618185,GBP,2025-01-21
ACC_000008476,CUST_004244,GB90QBFG91530190634097,GBP,2021-11-27
ACC_000008477,CUST_004244,GB34PZWQ88678536632463,GBP,2021-05-01
ACC_000008478,CUST_004245,GB06FMAU88723959689403,GBP,2024-09-08
ACC_000008479,CUST_004245,GB52KHVL36983186042376,GBP,2024-07-29
ACC_000008480,CUST_004246,GB57UYGB39544143941304,GBP,2021-11-14
ACC_000008481,CUST_004247,GB47CBBJ96164495441188,GBP,2025-07-08
ACC_000008482,CUST_004248,GB90JIQQ49140155909426,GBP,2024-05-11
ACC_000008483,CUST_004248,GB05VHFT06927868096750,GBP,2025-03-08
ACC_000008484,CUST_004249,GB92GYYG99739836847857,GBP,2022-05-26
ACC_000008485,CUST_004249,GB33ZNAZ53688998600526,GBP,2022-06-04
ACC_000008486,CUST_004249,GB22LLXS83313754133998,GBP,2022-04-06
ACC_000008487,CUST_004250,GB83VMXC10829150356988,GBP,2023-08-31
ACC_000008488,CUST_004251,GB04CIFJ07745478430805,GBP,2021-09-03
ACC_000008489,CUST_004252,GB67LMLH99645425117059,GBP,2023-03-10
ACC_000008490,CUST_004253,GB26ILBZ28959668803939,GBP,2025-05-03
ACC_000008491,CUST_004253,GB67NSMU08843535118430,GBP,2025-08-27
ACC_000008492,CUST_004253,GB02PIWA95974084781235,GBP,2023-05-19
ACC_000008493,CUST_004254,GB43NZGW38560691960883,GBP,2024-01-29
ACC_000008494,CUST_004255,GB41JFLY69957623913473,GBP,2025-10-26
ACC_000008495,CUST_004256,GB89YIVV44513901669075,GBP,2023-10-08
ACC_000008496,CUST_004256,GB33YWZE34671860431664,GBP,2024-11-24
ACC_000008497,CUST_004257,GB65KATN07876747794271,GBP,2022-06-30
ACC_000008498,CUST_004257,GB39PMXN34020009569138,GBP,2024-12-08
ACC_000008499,CUST_004257,GB68GPOM77783015567844,GBP,2023-10-26
ACC_000008500,CUST_004258,GB64PCLH27855340313376,GBP,2021-10-11
ACC_000008501,CUST_004258,GB43RCGC09236127202006,GBP,2023-03-13
ACC_000008502,CUST_004259,GB53PMGC29865089376923,GBP,2021-03-05
ACC_000008503,CUST_004260,GB54DLWH13618035981103,GBP,2021-08-22
ACC_000008504,CUST_004260,GB57ECWP48340204228765,GBP,2022-08-08
ACC_000008505,CUST_004260,GB64YOTF56649310261753,GBP,2021-05-11
ACC_000008506,CUST_004261,GB12CDTQ74215362594430,GBP,2024-11-21
ACC_000008507,CUST_004261,GB18OQKK45640755456840,GBP,2024-07-18
ACC_000008508,CUST_004261,GB60DFAP00783247183078,GBP,2022-08-16
ACC_000008509,CUST_004262,GB51EPPZ18768354095864,GBP,2023-05-21
ACC_000008510,CUST_004262,GB20YGCY24653094932625,GBP,2022-05-27
ACC_000008511,CUST_004263,GB07YRNK25743950832580,GBP,2021-03-04
ACC_000008512,CUST_004263,GB42FUKF45941961366100,GBP,2021-12-18
ACC_000008513,CUST_004264,GB37LTVD56068402237800,GBP,2023-01-20
ACC_000008514,CUST_004264,GB52CJFU60757579382065,GBP,2024-07-07
ACC_000008515,CUST_004264,GB92VVBX42792214136732,GBP,2023-03-07
ACC_000008516,CUST_004265,GB55HBWK60763077969618,GBP,2025-02-08
ACC_000008517,CUST_004265,GB44KSPL96963215614602,GBP,2021-07-12
ACC_000008518,CUST_004265,GB18KCKV78500024399938,GBP,2023-10-29
ACC_000008519,CUST_004266,GB06VBHB26447435679656,GBP,2022-09-27
ACC_000008520,CUST_004266,GB78NFKJ54648624790935,GBP,2023-11-05
ACC_000008521,CUST_004267,GB57VTBV70834698066848,GBP,2022-04-29
ACC_000008522,CUST_004268,GB09EXLM71359629886570,GBP,2022-08-03
ACC_000008523,CUST_004268,GB07BJQS58325280110159,GBP,2024-05-10
ACC_000008524,CUST_004268,GB83KAIN59184688071899,GBP,2025-06-01
ACC_000008525,CUST_004269,GB31GGCO28457919260509,GBP,2024-05-21
ACC_000008526,CUST_004270,GB12RHUH94694005491366,GBP,2025-04-19
ACC_000008527,CUST_004270,GB26HEUB11134315017884,GBP,2025-08-22
ACC_000008528,CUST_004271,GB04FJZD81279083924483,GBP,2023-11-23
ACC_000008529,CUST_004271,GB84KINO21073999697419,GBP,2024-12-10
ACC_000008530,CUST_004271,GB20PEAK52027249972529,GBP,2024-05-24
ACC_000008531,CUST_004272,GB88ERFM53548600732804,GBP,2021-01-26
ACC_000008532,CUST_004272,GB57KMMO28706720144534,GBP,2021-05-26
ACC_000008533,CUST_004273,GB15TEPC19094658444110,GBP,2022-03-14
ACC_000008534,CUST_004273,GB83LGWR71597473543562,GBP,2021-08-19
ACC_000008535,CUST_004273,GB42RRNR02867377783288,GBP,2025-01-27
ACC_000008536,CUST_004274,GB49GEYC70811590469916,GBP,2022-08-20
ACC_000008537,CUST_004274,GB90LBCP19452048054788,GBP,2021-04-16
ACC_000008538,CUST_004274,GB51BBCZ55035865815413,GBP,2024-02-25
ACC_000008539,CUST_004275,GB85VHGJ31275496966081,GBP,2023-04-09
ACC_000008540,CUST_004275,GB85HHLT11568487030515,GBP,2021-07-17
ACC_000008541,CUST_004276,GB79QQBF63016205513701,GBP,2024-09-07
ACC_000008542,CUST_004276,GB05EAKJ42023252284955,GBP,2024-02-17
ACC_000008543,CUST_004277,GB18CFUJ01053617466843,GBP,2024-01-20
ACC_000008544,CUST_004278,GB27QHLU58617102150427,GBP,2024-11-22
ACC_000008545,CUST_004278,GB75JPEU38071968926052,GBP,2021-06-08
ACC_000008546,CUST_004279,GB55KYNZ74885050107844,GBP,2025-02-10
ACC_000008547,CUST_004279,GB07MSHW57228272694174,GBP,2022-12-26
ACC_000008548,CUST_004280,GB93URVX69142225239679,GBP,2022-03-23
ACC_000008549,CUST_004281,GB50OFTD01386716114119,GBP,2021-06-08
ACC_000008550,CUST_004281,GB55FBWS41280949715721,GBP,2025-06-04
ACC_000008551,CUST_004282,GB80EXRT55578218026476,GBP,2022-04-07
ACC_000008552,CUST_004283,GB13VTVO78177211567167,GBP,2025-07-11
ACC_000008553,CUST_004284,GB91CNMR17279202745709,GBP,2022-11-18
ACC_000008554,CUST_004284,GB50FVWX64073306152978,GBP,2021-04-08
ACC_000008555,CUST_004285,GB51AGPK64935157662058,GBP,2023-09-17
ACC_000008556,CUST_004286,GB24BCPS74865877217461,GBP,2024-02-11
ACC_000008557,CUST_004287,GB04DLHO84068046828732,GBP,2022-10-23
ACC_000008558,CUST_004288,GB97TBIB59503068272207,GBP,2023-11-15
ACC_000008559,CUST_004288,GB59RVIE14499267387906,GBP,2021-02-23
ACC_000008560,CUST_004289,GB29TGLY30956586526301,GBP,2021-01-24
ACC_000008561,CUST_004289,GB12NDPH31067886484566,GBP,2022-08-26
ACC_000008562,CUST_004290,GB93RPIZ96569693477664,GBP,2021-02-14
ACC_000008563,CUST_004291,GB94DVNK42001239802919,GBP,2022-07-24
ACC_000008564,CUST_004291,GB16GGFX30712434524983,GBP,2022-10-19
ACC_000008565,CUST_004292,GB61NEAS11237579729369,GBP,2022-02-28
ACC_000008566,CUST_004292,GB03BMOM18969867918367,GBP,2025-04-05
ACC_000008567,CUST_004292,GB69MJEC66569484636209,GBP,2024-04-09
ACC_000008568,CUST_004293,GB03GFVP02231750025777,GBP,2025-04-11
ACC_000008569,CUST_004294,GB36DGBX69173439075149,GBP,2023-11-27
ACC_000008570,CUST_004294,GB55FJEU72619270844078,GBP,2025-02-09
ACC_000008571,CUST_004294,GB95CBLD50654770623974,GBP,2021-12-15
ACC_000008572,CUST_004295,GB86WVRK34023442279656,GBP,2025-06-16
ACC_000008573,CUST_004295,GB88KFWZ90607144999622,GBP,2024-07-09
ACC_000008574,CUST_004296,GB49TLJA47618888826103,GBP,2022-10-17
ACC_000008575,CUST_004296,GB84TDMW80451286525888,GBP,2022-03-05
ACC_000008576,CUST_004296,GB78WGPT14455282955943,GBP,2022-10-03
ACC_000008577,CUST_004297,GB50QJBK86078266103052,GBP,2023-09-08
ACC_000008578,CUST_004297,GB68LVZZ99453045083288,GBP,2023-10-13
ACC_000008579,CUST_004298,GB76NDPA42151305178391,GBP,2022-08-30
ACC_000008580,CUST_004298,GB38YNTR92600666204204,GBP,2021-07-22
ACC_000008581,CUST_004299,GB65EBSA55964671233408,GBP,2024-04-29
ACC_000008582,CUST_004300,GB13HWMD11483662845003,GBP,2023-06-21
ACC_000008583,CUST_004300,GB54QSTM00885331943050,GBP,2022-10-17
ACC_000008584,CUST_004300,GB94SXEA81642693585342,GBP,2024-11-17
ACC_000008585,CUST_004301,GB28UFZV94440353529965,GBP,2023-08-10
ACC_000008586,CUST_004302,GB38ZXNT61957012677050,GBP,2024-09-15
ACC_000008587,CUST_004302,GB57AXAT39619191745686,GBP,2023-10-09
ACC_000008588,CUST_004302,GB67GFPN48560350048607,GBP,2022-01-12
ACC_000008589,CUST_004303,GB17FDKX13330705653542,GBP,2022-05-26
ACC_000008590,CUST_004303,GB82MKYL21682275557807,GBP,2025-01-13
ACC_000008591,CUST_004304,GB16DFMM57561247583355,GBP,2025-05-14
ACC_000008592,CUST_004304,GB43TUQE79512515504711,GBP,2023-09-18
ACC_000008593,CUST_004305,GB88IJOR96602767237645,GBP,2024-11-03
ACC_000008594,CUST_004306,GB54ENIV80771968713174,GBP,2022-03-15
ACC_000008595,CUST_004306,GB03GHTL20472500800173,GBP,2024-01-14
ACC_000008596,CUST_004306,GB70QKAQ79800955917123,GBP,2021-06-01
ACC_000008597,CUST_004307,GB09OHQX83929332079786,GBP,2024-01-22
ACC_000008598,CUST_004307,GB45GMGN21342490864743,GBP,2025-07-26
ACC_000008599,CUST_004307,GB44DEDC99096259639027,GBP,2024-09-22
ACC_000008600,CUST_004308,GB93LIIJ78532919817748,GBP,2023-08-04
ACC_000008601,CUST_004308,GB53TDLF32659755771101,GBP,2024-04-22
ACC_000008602,CUST_004309,GB48TFQV25885840982356,GBP,2023-12-05
ACC_000008603,CUST_004310,GB06VJMY79676487162339,GBP,2022-04-26
ACC_000008604,CUST_004310,GB67OGRS53849158628630,GBP,2023-01-25
ACC_000008605,CUST_004311,GB70TQIT71286758298128,GBP,2021-05-24
ACC_000008606,CUST_004311,GB20XYKC12373293348596,GBP,2023-01-27
ACC_000008607,CUST_004312,GB61DYIO89025758052554,GBP,2025-02-15
ACC_000008608,CUST_004313,GB41SDNT35547394517373,GBP,2024-02-09
ACC_000008609,CUST_004313,GB55DABO47990308120383,GBP,2023-09-14
ACC_000008610,CUST_004313,GB08JANT74083163487156,GBP,2025-07-21
ACC_000008611,CUST_004314,GB45YNWD09156914213304,GBP,2024-08-03
ACC_000008612,CUST_004314,GB31MKVT66747619141801,GBP,2023-02-18
ACC_000008613,CUST_004314,GB60OTGQ70695316390857,GBP,2023-04-05
ACC_000008614,CUST_004315,GB26GZKA55290881018225,GBP,2022-05-19
ACC_000008615,CUST_004315,GB81SXAO60606348821808,GBP,2022-10-27
ACC_000008616,CUST_004316,GB70DKQH33354154104697,GBP,2024-01-29
ACC_000008617,CUST_004316,GB56RNOR00735367825145,GBP,2024-12-13
ACC_000008618,CUST_004316,GB31OTGR72537049897149,GBP,2021-10-09
ACC_000008619,CUST_004317,GB44ATAJ14773755096704,GBP,2021-08-20
ACC_000008620,CUST_004318,GB92CUKE55978459294624,GBP,2024-01-01
ACC_000008621,CUST_004318,GB83UOCU90161588647066,GBP,2022-01-13
ACC_000008622,CUST_004318,GB92FOWB20259562210196,GBP,2023-07-22
ACC_000008623,CUST_004319,GB81UXDH20215334428567,GBP,2023-08-31
ACC_000008624,CUST_004319,GB25ALRL05955570162203,GBP,2024-07-04
ACC_000008625,CUST_004319,GB87LMAW19070575432130,GBP,2024-02-29
ACC_000008626,CUST_004320,GB55EEPH78184782317589,GBP,2022-10-12
ACC_000008627,CUST_004320,GB77AEZZ37722981591698,GBP,2021-07-11
ACC_000008628,CUST_004321,GB54CMEB50526944561653,GBP,2020-11-28
ACC_000008629,CUST_004321,GB95YPXK98000502935460,GBP,2021-04-14
ACC_000008630,CUST_004321,GB64SBGZ17693752697814,GBP,2025-09-05
ACC_000008631,CUST_004322,GB93EGWE77039556621250,GBP,2022-12-26
ACC_000008632,CUST_004323,GB98TUJY99741803138303,GBP,2025-02-17
ACC_000008633,CUST_004323,GB50ZRML24610458791010,GBP,2023-09-16
ACC_000008634,CUST_004324,GB18PEKL95497277633197,GBP,2025-08-16
ACC_000008635,CUST_004325,GB66ESNE74383897135552,GBP,2022-09-04
ACC_000008636,CUST_004325,GB83NXYF96208721018463,GBP,2024-03-27
ACC_000008637,CUST_004325,GB17NYNO22937455064839,GBP,2020-11-30
ACC_000008638,CUST_004326,GB96ZTQS45007281142279,GBP,2021-12-04
ACC_000008639,CUST_004326,GB52JBBP99929645749656,GBP,2021-08-04
ACC_000008640,CUST_004326,GB32OQQW83259401316918,GBP,2025-02-15
ACC_000008641,CUST_004327,GB05SNHT42938709328029,GBP,2021-11-10
ACC_000008642,CUST_004327,GB67CIEN31109353799998,GBP,2024-10-15
ACC_000008643,CUST_004328,GB30BJXM05820667357958,GBP,2021-11-16
ACC_000008644,CUST_004329,GB55PRLN86109714121180,GBP,2021-04-22
ACC_000008645,CUST_004329,GB82VVWE94184262119540,GBP,2024-04-25
ACC_000008646,CUST_004329,GB16EOXQ19265060873983,GBP,2022-11-20
ACC_000008647,CUST_004330,GB60QJTU93694365042242,GBP,2022-01-08
ACC_000008648,CUST_004330,GB83QXJM61574275264688,GBP,2023-07-10
ACC_000008649,CUST_004330,GB77AVFU46978898803221,GBP,2022-06-28
ACC_000008650,CUST_004331,GB85NWIG66372680179252,GBP,2025-03-04
ACC_000008651,CUST_004331,GB71LLEM18565000604582,GBP,2022-09-23
ACC_000008652,CUST_004332,GB32YFHD11124116555001,GBP,2023-12-27
ACC_000008653,CUST_004332,GB74UBZM34879822303330,GBP,2024-04-26
ACC_000008654,CUST_004332,GB46QXQF06422924114842,GBP,2023-10-25
ACC_000008655,CUST_004333,GB82YRCW68336155002002,GBP,2022-11-04
ACC_000008656,CUST_004333,GB08LPZU39880009485416,GBP,2023-04-12
ACC_000008657,CUST_004333,GB51QJFZ51224939315152,GBP,2020-12-27
ACC_000008658,CUST_004334,GB42XCXY19612888671681,GBP,2023-09-10
ACC_000008659,CUST_004334,GB22WTJY13554574237086,GBP,2024-06-14
ACC_000008660,CUST_004334,GB33MHVS15879177251118,GBP,2023-06-10
ACC_000008661,CUST_004335,GB44KWZF72850773157623,GBP,2024-05-04
ACC_000008662,CUST_004336,GB42ZSQU78682659147810,GBP,2023-02-06
ACC_000008663,CUST_004337,GB69NEOK94562529293175,GBP,2021-02-13
ACC_000008664,CUST_004338,GB41SHDH06022487247651,GBP,2022-04-20
ACC_000008665,CUST_004338,GB85JLRI42606349162349,GBP,2021-01-30
ACC_000008666,CUST_004338,GB79KQRG39105465813387,GBP,2021-10-24
ACC_000008667,CUST_004339,GB37EUPQ60283774652971,GBP,2023-02-26
ACC_000008668,CUST_004339,GB45RLHP43194622374476,GBP,2021-02-11
ACC_000008669,CUST_004340,GB59NPRB34730339765244,GBP,2021-02-18
ACC_000008670,CUST_004340,GB10MVNE50391905202478,GBP,2024-07-17
ACC_000008671,CUST_004341,GB64LDQZ40518974509123,GBP,2025-04-11
ACC_000008672,CUST_004341,GB21HYCJ27550895553344,GBP,2024-01-21
ACC_000008673,CUST_004342,GB13OQMI76108556413348,GBP,2021-04-12
ACC_000008674,CUST_004343,GB73UWLO79155317188765,GBP,2022-07-09
ACC_000008675,CUST_004344,GB24HKZG45868416714540,GBP,2022-02-02
ACC_000008676,CUST_004345,GB55ANRR39408102051312,GBP,2023-10-13
ACC_000008677,CUST_004346,GB26VXNX75140718677408,GBP,2022-02-07
ACC_000008678,CUST_004346,GB62XTLS32063150258247,GBP,2021-03-17
ACC_000008679,CUST_004346,GB88VANY76916126430283,GBP,2024-10-20
ACC_000008680,CUST_004347,GB14DLNE99591876104694,GBP,2021-07-14
ACC_000008681,CUST_004347,GB37PICD45407362451123,GBP,2021-01-21
ACC_000008682,CUST_004348,GB80XSPQ58529016807235,GBP,2023-09-29
ACC_000008683,CUST_004348,GB43JHQF71366778481625,GBP,2024-07-15
ACC_000008684,CUST_004349,GB92MNRA88995604786441,GBP,2025-06-27
ACC_000008685,CUST_004350,GB58JCOR25516915266530,GBP,2023-02-17
ACC_000008686,CUST_004350,GB55CNRP15284433141550,GBP,2023-09-11
ACC_000008687,CUST_004351,GB12CTFN38957203275459,GBP,2023-03-22
ACC_000008688,CUST_004351,GB70TTNP93668266353219,GBP,2022-04-15
ACC_000008689,CUST_004352,GB62BAJY01163709890524,GBP,2022-12-24
ACC_000008690,CUST_004353,GB65BNCE96563290490726,GBP,2025-08-05
ACC_000008691,CUST_004354,GB31YQCS59111719988694,GBP,2021-06-15
ACC_000008692,CUST_004355,GB61OEIO47002399401920,GBP,2021-04-15
ACC_000008693,CUST_004356,GB10RNTR08372706993934,GBP,2021-08-13
ACC_000008694,CUST_004356,GB47LTXE06092111725582,GBP,2024-10-04
ACC_000008695,CUST_004356,GB88XGOW06575782681751,GBP,2025-02-15
ACC_000008696,CUST_004357,GB66RJGY83295441003259,GBP,2022-11-04
ACC_000008697,CUST_004357,GB53WETF35601794323702,GBP,2022-06-12
ACC_000008698,CUST_004358,GB11ZENS98631176021188,GBP,2024-10-07
ACC_000008699,CUST_004358,GB14RUKT76480907785058,GBP,2023-06-29
ACC_000008700,CUST_004358,GB60KQFP65650678428351,GBP,2021-09-25
ACC_000008701,CUST_004359,GB14ZLGT26433225531585,GBP,2021-06-29
ACC_000008702,CUST_004359,GB69OKFZ37592421849686,GBP,2024-06-14
ACC_000008703,CUST_004360,GB15KEFQ28926854748466,GBP,2021-11-11
ACC_000008704,CUST_004360,GB61SJGQ92293715630882,GBP,2023-05-12
ACC_000008705,CUST_004360,GB85XYKR63702962367309,GBP,2023-08-06
ACC_000008706,CUST_004361,GB11REQP96430022577783,GBP,2022-04-16
ACC_000008707,CUST_004362,GB54JNZI87700504900569,GBP,2022-08-07
ACC_000008708,CUST_004362,GB49MZYT14725835048814,GBP,2022-10-19
ACC_000008709,CUST_004362,GB02PDDL66251362055065,GBP,2023-02-27
ACC_000008710,CUST_004363,GB80EJLK65782919354609,GBP,2022-10-22
ACC_000008711,CUST_004364,GB45RHOG42734487952104,GBP,2025-09-12
ACC_000008712,CUST_004365,GB77LAVH25143036289539,GBP,2024-04-21
ACC_000008713,CUST_004365,GB48BJOM74584715687487,GBP,2024-07-12
ACC_000008714,CUST_004365,GB22SWPY94213264747741,GBP,2022-03-14
ACC_000008715,CUST_004366,GB56CNEO48184093173594,GBP,2024-11-14
ACC_000008716,CUST_004366,GB33YSJA30076585771964,GBP,2022-08-22
ACC_000008717,CUST_004367,GB61XGGO78039362941630,GBP,2025-05-10
ACC_000008718,CUST_004367,GB85QPGR89251021920082,GBP,2021-11-12
ACC_000008719,CUST_004367,GB78ZOMF16888231225180,GBP,2023-11-11
ACC_000008720,CUST_004368,GB27NLGB27596846480170,GBP,2021-06-21
ACC_000008721,CUST_004369,GB61ENFX47737421480443,GBP,2022-09-24
ACC_000008722,CUST_004370,GB18IIAX61654474843405,GBP,2025-07-15
ACC_000008723,CUST_004370,GB16ZWSD75180271376310,GBP,2023-08-01
ACC_000008724,CUST_004371,GB94HWTJ66959108117137,GBP,2020-12-23
ACC_000008725,CUST_004371,GB91HTIQ52583238270430,GBP,2025-02-20
ACC_000008726,CUST_004372,GB80DSWJ08993342746590,GBP,2023-08-17
ACC_000008727,CUST_004372,GB45JERD03402604587714,GBP,2022-09-15
ACC_000008728,CUST_004373,GB09DXPE97583128186046,GBP,2021-09-24
ACC_000008729,CUST_004374,GB11MUVW95314671871071,GBP,2021-10-27
ACC_000008730,CUST_004374,GB86PXOT11423578492787,GBP,2023-07-08
ACC_000008731,CUST_004374,GB53CYRV99832714172144,GBP,2025-08-27
ACC_000008732,CUST_004375,GB78JAHS54282294357029,GBP,2021-05-27
ACC_000008733,CUST_004375,GB11CMCF38604288340737,GBP,2024-01-08
ACC_000008734,CUST_004376,GB15KRNS78501341832648,GBP,2024-07-25
ACC_000008735,CUST_004377,GB61TDCT79684106431531,GBP,2025-08-10
ACC_000008736,CUST_004377,GB40FMKJ52958716887781,GBP,2022-08-10
ACC_000008737,CUST_004377,GB36TISL69848909329909,GBP,2023-11-08
ACC_000008738,CUST_004378,GB20DOCS18374034298956,GBP,2025-07-29
ACC_000008739,CUST_004378,GB79IALT29718078386677,GBP,2021-12-19
ACC_000008740,CUST_004379,GB26CKZM87025176805599,GBP,2022-05-15
ACC_000008741,CUST_004379,GB42WORR12681193269934,GBP,2022-10-18
ACC_000008742,CUST_004379,GB04RPTB95643560332474,GBP,2020-12-16
ACC_000008743,CUST_004380,GB24KUYT96470232648729,GBP,2024-06-13
ACC_000008744,CUST_004380,GB30FMTF34193226079005,GBP,2022-07-20
ACC_000008745,CUST_004380,GB52ORXI25926920428195,GBP,2023-12-26
ACC_000008746,CUST_004381,GB98QCDT61698798424879,GBP,2024-05-07
ACC_000008747,CUST_004382,GB27VEBA99658308209545,GBP,2022-09-19
ACC_000008748,CUST_004383,GB97OGZB98490224738519,GBP,2025-04-09
ACC_000008749,CUST_004384,GB21AZTZ59226793107940,GBP,2024-08-19
ACC_000008750,CUST_004384,GB81NDCI36909736059706,GBP,2022-02-09
ACC_000008751,CUST_004384,GB25HVAM20878455782629,GBP,2024-05-13
ACC_000008752,CUST_004385,GB08NWIR44406681400647,GBP,2025-06-11
ACC_000008753,CUST_004385,GB05OFHC41878040254154,GBP,2024-05-23
ACC_000008754,CUST_004386,GB57RQEO08275860907593,GBP,2025-05-23
ACC_000008755,CUST_004386,GB63ZFEQ71496342266240,GBP,2021-02-26
ACC_000008756,CUST_004387,GB47SVUR74194505178040,GBP,2021-12-14
ACC_000008757,CUST_004387,GB21FFDE80963455499938,GBP,2022-12-05
ACC_000008758,CUST_004388,GB33YJXO08732304434528,GBP,2024-03-29
ACC_000008759,CUST_004389,GB22XXBJ71969275016096,GBP,2023-12-12
ACC_000008760,CUST_004389,GB87BAHR41085494000649,GBP,2024-07-22
ACC_000008761,CUST_004390,GB59WYBV46637579615367,GBP,2022-09-07
ACC_000008762,CUST_004390,GB39CVKD11138327429000,GBP,2024-01-22
ACC_000008763,CUST_004391,GB73XNSS47755634944132,GBP,2021-04-29
ACC_000008764,CUST_004392,GB24GZDI24540273435331,GBP,2025-08-06
ACC_000008765,CUST_004392,GB54UNPN25902196293666,GBP,2024-02-11
ACC_000008766,CUST_004393,GB98FCSC81238123982027,GBP,2021-07-21
ACC_000008767,CUST_004393,GB39ARLL09689783171284,GBP,2021-11-14
ACC_000008768,CUST_004394,GB66MTKR41735293045888,GBP,2021-09-24
ACC_000008769,CUST_004394,GB85HSGF33437317639544,GBP,2025-05-06
ACC_000008770,CUST_004395,GB73SQVY61581031644638,GBP,2023-03-12
ACC_000008771,CUST_004395,GB58PPFB41444376191265,GBP,2022-10-03
ACC_000008772,CUST_004395,GB89ARNM65354033292846,GBP,2022-10-13
ACC_000008773,CUST_004396,GB29AMIU06995223043109,GBP,2025-02-22
ACC_000008774,CUST_004396,GB79SFSN88406561071834,GBP,2020-12-18
ACC_000008775,CUST_004396,GB93EKIW29727705095467,GBP,2023-08-23
ACC_000008776,CUST_004397,GB90VBMT38459069274668,GBP,2022-07-23
ACC_000008777,CUST_004398,GB47OVEK20206140712150,GBP,2024-11-16
ACC_000008778,CUST_004399,GB79VSRF75671589765175,GBP,2025-02-24
ACC_000008779,CUST_004399,GB40WLXQ02487747581186,GBP,2023-02-16
ACC_000008780,CUST_004399,GB44ESCR09022024113635,GBP,2022-02-20
ACC_000008781,CUST_004400,GB53NPNL11667428326840,GBP,2021-12-16
ACC_000008782,CUST_004401,GB55DNQQ00982244118272,GBP,2021-10-14
ACC_000008783,CUST_004402,GB46DRQU17870003752787,GBP,2023-03-05
ACC_000008784,CUST_004402,GB50ELUD61925444265268,GBP,2025-07-10
ACC_000008785,CUST_004403,GB04PACN00997347842573,GBP,2024-02-07
ACC_000008786,CUST_004404,GB66HZDE81171842366773,GBP,2023-04-20
ACC_000008787,CUST_004405,GB18JCKU42089452552498,GBP,2021-10-11
ACC_000008788,CUST_004405,GB30TPWP84901717935391,GBP,2021-03-08
